,scanner_name,scanner_check_id,obj_name,severity,severity_category,severity_numeric,security_concern
200,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-030-no-securitycontext-defi,LOW,LOW,2,other
201,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-031-1-allowed-privilege-escalation-by-defa,LOW,LOW,2,other
202,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,res-003-1-default-cpu-requests-from-namesp,LOW,LOW,2,resource-limits
203,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-003-9-no-automount-pod-and,LOW,LOW,2,other
204,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-044-2-mounting-docker-direct,LOW,LOW,2,other
205,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,rel-002-no-livenesspr,LOW,LOW,2,other
206,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-043-1-mount-azure-cloud-credenti,LOW,LOW,2,other
207,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,res-003-2-no-cpu-reque,LOW,LOW,2,resource-limits
208,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,res-006-2-no-ephemeral-storage-lim,LOW,LOW,2,other
209,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-019-3-use-gid-between-1k-10k-on-contai,LOW,LOW,2,other
210,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-003-3-default-pod-no-automount,LOW,LOW,2,other
211,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-021-2-using-sysctl-net.ipv4.tcp-keepalive-probes-c8397,LOW,LOW,2,other
212,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-002-1-explicit-default,LOW,LOW,2,other
213,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-023-no-seccomp-profile-defi,LOW,LOW,2,security-profiles
214,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-14-using-insecure-capability-setf,LOW,LOW,2,dangerous-capabilities
215,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-017-7-use-root-user-on-contai,LOW,LOW,2,root-user
216,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-024-3-usage-of-bin-tcsh-in-contai,LOW,LOW,2,other
217,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-018-2-use-uid-between-1k-10k-on-,LOW,LOW,2,other
218,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-042-3-volume-with-writeable-hostpath-by-defa,LOW,LOW,2,other
219,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-024-1-usage-of-sbin-sh-in-contai,LOW,LOW,2,other
220,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-019-2-use-gid-between-1k-10k-on-,LOW,LOW,2,other
221,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-003-1-default-pod-and,LOW,LOW,2,other
222,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,sc-002-3-no-explicit-,LOW,LOW,2,other
223,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,res-001-2-no-memory-reque,LOW,LOW,2,resource-limits
224,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-016-no-podsecuritycontext-defi,LOW,LOW,2,other
225,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-033-1-root-fs-is-writeable-by-defa,LOW,LOW,2,root-user
226,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,sc-001-2-no-proper-imagepullpolicy-,LOW,LOW,2,other
227,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-3-using-insecure-capability-ch,LOW,LOW,2,dangerous-capabilities
228,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-032-2-privileged-contai,LOW,LOW,2,privileged-containers
229,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-003-5-automount-pod-and,LOW,LOW,2,other
230,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-017-3-runasnonroot-is-optio,LOW,LOW,2,root-user
231,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-003-2-default-pod-automount,LOW,LOW,2,other
232,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-008-2-pod-has-hostpid-,LOW,LOW,2,host-access
233,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-025-sensitive-key-referenced-in-environment-varia,LOW,LOW,2,secret-exposure
234,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-024-2-usage-of-bin-ksh-in-contai,LOW,LOW,2,other
235,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,res-006-1-default-ephemeral-storage-limits-from-namesp,LOW,LOW,2,other
236,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-003-6-automount-pod-no-automount,LOW,LOW,2,other
237,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-009-2-has-hostipc-,LOW,LOW,2,host-access
238,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-20-using-insecure-capability-sys-mod,LOW,LOW,2,dangerous-capabilities
239,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-5-using-insecure-capability-fow,LOW,LOW,2,dangerous-capabilities
240,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-019-5-use-gid-set-in-container-takes-precede,LOW,LOW,2,other
241,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-15-using-insecure-capability-set,LOW,LOW,2,dangerous-capabilities
242,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-003-8-no-automount-pod-automount,LOW,LOW,2,other
243,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-8-using-insecure-capability-mac-overr,LOW,LOW,2,dangerous-capabilities
244,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-017-8-set-runasnonroot-correctly-on-contai,LOW,LOW,2,root-user
245,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-014-no-apparmor-prof,LOW,LOW,2,security-profiles
246,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-017-5-use-runasnonroot-flag-on-contai,LOW,LOW,2,root-user
247,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-024-5-usage-of-usr-bin-scsh-in-contai,LOW,LOW,2,other
248,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-042-2-volume-with-writeable-hostp,LOW,LOW,2,other
249,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-008-1-use-no-host,LOW,LOW,2,other
250,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-10-using-insecure-capability-mk,LOW,LOW,2,dangerous-capabilities
251,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-17-using-insecure-capability-set,LOW,LOW,2,dangerous-capabilities
252,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,ns-002-1-place-pod-in-kube-sys,LOW,LOW,2,other
253,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,sc-001-1-imagepullpolicy-defaults-to-alw,LOW,LOW,2,other
254,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-033-2-root-fs-is-explicitly-writea,LOW,LOW,2,root-user
255,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,sc-001-3-no-proper-imagepullpolicy-,LOW,LOW,2,other
256,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-024-8-usage-of-usr-bin-busybox-in-contai,LOW,LOW,2,other
257,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,res-007-0-no-limitrange-object-for-namesp,LOW,LOW,2,other
258,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-024-7-usage-of-bin-busybox-in-contai,LOW,LOW,2,other
259,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-018-3-use-uid-between-1k-10k-on-contai,LOW,LOW,2,other
260,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,rel-004-2-only-nodeaffinity-is-eno,LOW,LOW,2,other
261,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,res-004-2-no-cpu-lim,LOW,LOW,2,resource-limits
262,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-045-containing-cve-2021-25,LOW,LOW,2,other
263,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-034-3-using-dangerous-capability-net-ad,LOW,LOW,2,dangerous-capabilities
264,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,wl-001-naked-,LOW,LOW,2,other
265,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,res-005-1-default-ephemeral-storage-requests-from-namesp,LOW,LOW,2,other
266,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-024-6-usage-of-bin-csh-in-contai,LOW,LOW,2,other
267,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-024-4-usage-of-bin-zsh-in-contai,LOW,LOW,2,other
268,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-036-keep-default-capabilit,LOW,LOW,2,other
269,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-044-1-mounting-docker-soc,LOW,LOW,2,other
270,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-017-9-set-runasnonroot-not-correctly-on-contai,LOW,LOW,2,root-user
271,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-009-1-use-no-host,LOW,LOW,2,other
272,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-017-6-runasnonroot-is-optional-on-contai,LOW,LOW,2,root-user
273,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-11-using-insecure-capability-net-bind-serv,LOW,LOW,2,dangerous-capabilities
274,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-018-4-use-uid-set-in-container-takes-precede,LOW,LOW,2,other
275,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-022-2-one-approach-to-hardening-linux-is-eno,LOW,LOW,2,other
276,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-13-using-insecure-capability-perf,LOW,LOW,2,dangerous-capabilities
277,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,res-004-1-default-cpu-limits-from-namesp,LOW,LOW,2,resource-limits
278,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-7-using-insecure-capability-k,LOW,LOW,2,dangerous-capabilities
279,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-032-1-non-privileged-container-by-defa,LOW,LOW,2,privileged-containers
280,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-12-using-insecure-capability-net-,LOW,LOW,2,dangerous-capabilities
281,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,rel-004-3-only-nodeselector-is-eno,LOW,LOW,2,other
282,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-031-2-allowed-privilege-escalation-explici,LOW,LOW,2,other
283,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-034-1-using-dangerous-capability-,LOW,LOW,2,dangerous-capabilities
284,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-18-using-insecure-capability-sys-b,LOW,LOW,2,dangerous-capabilities
285,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,sc-002-1-tag-instead-of-digest-is-f,LOW,LOW,2,other
286,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-22-using-insecure-capability-sys-ptr,LOW,LOW,2,dangerous-capabilities
287,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-017-2-use-runasnonroot-flag-on-,LOW,LOW,2,root-user
288,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-017-1-default-to-root-u,LOW,LOW,2,root-user
289,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-018-5-use-uid-set-in-container-takes-precede,LOW,LOW,2,other
290,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-1-using-insecure-capability-audit-wr,LOW,LOW,2,dangerous-capabilities
291,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-21-using-insecure-capability-sys-ra,LOW,LOW,2,dangerous-capabilities
292,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-019-4-use-gid-set-in-container-takes-precede,LOW,LOW,2,other
293,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-9-using-insecure-capability-mac-ad,LOW,LOW,2,dangerous-capabilities
294,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-022-1-linux-is-not-harde,LOW,LOW,2,other
295,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-2-using-insecure-capability-,LOW,LOW,2,dangerous-capabilities
296,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-042-1-volume-with-read-only-hostp,LOW,LOW,2,other
297,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-010-1-use-no-hostnetw,LOW,LOW,2,other
298,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,sc-002-2-using-latest-image-,LOW,LOW,2,other
299,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,res-002-1-default-memory-limits-from-namesp,LOW,LOW,2,resource-limits
300,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,rel-004-1-no-node-selection-specif,LOW,LOW,2,other
301,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-011-uses-hostp,LOW,LOW,2,other
302,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-012-use-hostaliases-to-modify-pods--etc-ho,LOW,LOW,2,other
303,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-010-2-has-hostnetwork-,LOW,LOW,2,host-access
304,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,res-005-2-no-ephemeral-storage-reque,LOW,LOW,2,other
305,kics,4a20ebac-1060-4c81-95d1-1f7f620e983b,pod-035-4-using-insecure-capability-dac-overri,LOW,LOW,2,dangerous-capabilities
306,kics,4ac0e2b7-d2d2-4af7-8799-e8de6721ccda,res-004-2-no-cpu-lim,LOW,LOW,2,resource-limits
307,kics,4ac0e2b7-d2d2-4af7-8799-e8de6721ccda,res-004-1-default-cpu-limits-from-namesp,LOW,LOW,2,resource-limits
308,kics,5308a7a8-06f8-45ac-bf10-791fe21de46e,pod-044-1-mounting-docker-soc,HIGH,HIGH,4,other
309,kics,5308a7a8-06f8-45ac-bf10-791fe21de46e,pod-043-1-mount-azure-cloud-credenti,HIGH,HIGH,4,other
310,kics,5308a7a8-06f8-45ac-bf10-791fe21de46e,pod-042-3-volume-with-writeable-hostpath-by-defa,HIGH,HIGH,4,other
311,kics,5308a7a8-06f8-45ac-bf10-791fe21de46e,pod-042-1-volume-with-read-only-hostp,HIGH,HIGH,4,other
312,kics,5308a7a8-06f8-45ac-bf10-791fe21de46e,pod-042-2-volume-with-writeable-hostp,HIGH,HIGH,4,other
313,kics,5308a7a8-06f8-45ac-bf10-791fe21de46e,pod-044-2-mounting-docker-direct,HIGH,HIGH,4,other
314,kics,5572cc5e-1e4c-4113-92a6-7a8a3bd25e6d,pod-032-2-privileged-contai,HIGH,HIGH,4,privileged-containers
315,kics,5572cc5e-1e4c-4113-92a6-7a8a3bd25e6d,pod-031-1-allowed-privilege-escalation-by-defa,HIGH,HIGH,4,other
316,kics,5572cc5e-1e4c-4113-92a6-7a8a3bd25e6d,pod-031-2-allowed-privilege-escalation-explici,HIGH,HIGH,4,other
317,kics,583053b7-e632-46f0-b989-f81ff8045385,sc-002-2-using-latest-image-,LOW,LOW,2,other
318,kics,583053b7-e632-46f0-b989-f81ff8045385,sc-002-3-no-explicit-,LOW,LOW,2,other
319,kics,611ab018-c4aa-4ba2-b0f6-a448337509a6,ns-002-2-place-pod-in-kube-pub,MEDIUM,MEDIUM,3,other
320,kics,611ab018-c4aa-4ba2-b0f6-a448337509a6,ns-001-use-default-namesp,MEDIUM,MEDIUM,3,other
321,kics,611ab018-c4aa-4ba2-b0f6-a448337509a6,ns-001-use-default-namesp,MEDIUM,MEDIUM,3,other
322,kics,611ab018-c4aa-4ba2-b0f6-a448337509a6,ns-002-1-place-pod-in-kube-sys,MEDIUM,MEDIUM,3,other
323,kics,611ab018-c4aa-4ba2-b0f6-a448337509a6,ns-002-2-place-pod-in-kube-pub,MEDIUM,MEDIUM,3,other
324,kics,611ab018-c4aa-4ba2-b0f6-a448337509a6,ns-002-1-place-pod-in-kube-sys,MEDIUM,MEDIUM,3,other
325,kics,6b6bdfb3-c3ae-44cb-88e4-7405c1ba2c8a,pod-010-2-has-hostnetwork-,MEDIUM,MEDIUM,3,host-access
326,kics,6b896afb-ca07-467a-b256-1a0077a1c08e,rbac-003-2-cluster-role-use-resource-wildc,HIGH,HIGH,4,rbac-permissions
327,kics,6b896afb-ca07-467a-b256-1a0077a1c08e,rbac-003-1-role-use-resource-wildc,HIGH,HIGH,4,rbac-permissions
328,kics,6b896afb-ca07-467a-b256-1a0077a1c08e,rbac-003-4-cluster-role-use-verb-wildc,HIGH,HIGH,4,rbac-permissions
329,kics,6b896afb-ca07-467a-b256-1a0077a1c08e,rbac-003-3-role-use-verb-wildc,HIGH,HIGH,4,rbac-permissions
330,kics,7c81d34c-8e5a-402b-9798-9f442630e678,sc-002-1-tag-instead-of-digest-is-f,LOW,LOW,2,other
331,kics,7c81d34c-8e5a-402b-9798-9f442630e678,sc-002-2-using-latest-image-,LOW,LOW,2,other
332,kics,7c81d34c-8e5a-402b-9798-9f442630e678,sc-002-3-no-explicit-,LOW,LOW,2,other
333,kics,8320826e-7a9c-4b0b-9535-578333193432,rbac-020-7-cluster-role-manages-r,MEDIUM,MEDIUM,3,rbac-permissions
334,kics,8320826e-7a9c-4b0b-9535-578333193432,rbac-010-8-cluster-role-manages-r,MEDIUM,MEDIUM,3,rbac-permissions
335,kics,8320826e-7a9c-4b0b-9535-578333193432,rbac-010-4-role-manages-r,MEDIUM,MEDIUM,3,rbac-permissions
336,kics,8320826e-7a9c-4b0b-9535-578333193432,rbac-020-4-role-manages-r,MEDIUM,MEDIUM,3,rbac-permissions
337,kics,8320826e-7a9c-4b0b-9535-578333193432,rbac-020-8-cluster-role-manages-r,MEDIUM,MEDIUM,3,rbac-permissions
338,kics,8320826e-7a9c-4b0b-9535-578333193432,rbac-010-3-role-manages-r,MEDIUM,MEDIUM,3,rbac-permissions
339,kics,8320826e-7a9c-4b0b-9535-578333193432,rbac-020-3-role-manages-r,MEDIUM,MEDIUM,3,rbac-permissions
340,kics,8320826e-7a9c-4b0b-9535-578333193432,rbac-010-7-cluster-role-manages-r,MEDIUM,MEDIUM,3,rbac-permissions
341,kics,8b36775e-183d-4d46-b0f7-96a6f34a723f,pod-022-3-one-approach-to-hardening-linux-is-eno,LOW,LOW,2,other
342,kics,8b36775e-183d-4d46-b0f7-96a6f34a723f,pod-022-2-one-approach-to-hardening-linux-is-eno,LOW,LOW,2,other
343,kics,8b36775e-183d-4d46-b0f7-96a6f34a723f,pod-022-1-linux-is-not-harde,LOW,LOW,2,other
344,kics,8b36775e-183d-4d46-b0f7-96a6f34a723f,pod-014-no-apparmor-prof,LOW,LOW,2,security-profiles
345,kics,9127f0d9-2310-42e7-866f-5fd9d20dcbad,pod-021-2-using-sysctl-net.ipv4.tcp-keepalive-probes-c8397,HIGH,HIGH,4,other
346,kics,9127f0d9-2310-42e7-866f-5fd9d20dcbad,pod-021-1-using-sysctl-net.ipv4.tcp-keepalive-time-c8645,HIGH,HIGH,4,other
347,kics,9f85c3f6-26fd-4007-938a-2e0cb0100980,rbac-009-1-role-impersonat,MEDIUM,MEDIUM,3,rbac-permissions
348,kics,9f85c3f6-26fd-4007-938a-2e0cb0100980,rbac-022-2-cluster-role-impersonat,MEDIUM,MEDIUM,3,rbac-permissions
349,kics,9f85c3f6-26fd-4007-938a-2e0cb0100980,rbac-022-1-role-impersonat,MEDIUM,MEDIUM,3,rbac-permissions
350,kics,9f85c3f6-26fd-4007-938a-2e0cb0100980,rbac-009-2-cluster-role-impersonat,MEDIUM,MEDIUM,3,rbac-permissions
351,kics,a659f3b5-9bf0-438a-bd9a-7d3a6427f1e3,rel-001-no-readinesspr,MEDIUM,MEDIUM,3,other
352,kics,a6f34658-fdfb-4154-9536-56d516f65828,pod-044-1-mounting-docker-soc,MEDIUM,MEDIUM,3,other
353,kics,a9c2f49d-0671-4fc9-9ece-f4e261e128d0,pod-033-1-root-fs-is-writeable-by-defa,LOW,LOW,2,root-user
354,kics,a9c2f49d-0671-4fc9-9ece-f4e261e128d0,pod-033-2-root-fs-is-explicitly-writea,LOW,LOW,2,root-user
355,kics,aa8f7a35-9923-4cad-bd61-a19b7f6aac91,pod-044-1-mounting-docker-soc,HIGH,HIGH,4,other
356,kics,aa8f7a35-9923-4cad-bd61-a19b7f6aac91,pod-043-1-mount-azure-cloud-credenti,HIGH,HIGH,4,other
357,kics,aa8f7a35-9923-4cad-bd61-a19b7f6aac91,pod-044-2-mounting-docker-direct,HIGH,HIGH,4,other
358,kics,aa8f7a35-9923-4cad-bd61-a19b7f6aac91,pod-042-1-volume-with-read-only-hostp,HIGH,HIGH,4,other
359,kics,aa8f7a35-9923-4cad-bd61-a19b7f6aac91,pod-042-3-volume-with-writeable-hostpath-by-defa,HIGH,HIGH,4,other
360,kics,aa8f7a35-9923-4cad-bd61-a19b7f6aac91,pod-042-2-volume-with-writeable-hostp,HIGH,HIGH,4,other
361,kics,ade74944-a674-4e00-859e-c6eab5bde441,rel-002-no-livenesspr,INFO,INFO,1,other
362,kics,b14d1bc4-a208-45db-92f0-e21f8e2588e9,res-002-2-no-memory-lim,MEDIUM,MEDIUM,3,resource-limits
363,kics,b14d1bc4-a208-45db-92f0-e21f8e2588e9,res-002-1-default-memory-limits-from-namesp,MEDIUM,MEDIUM,3,resource-limits
364,kics,b7652612-de4e-4466-a0bf-1cd81f0c6063,pod-044-1-mounting-docker-soc,HIGH,HIGH,4,other
365,kics,b7652612-de4e-4466-a0bf-1cd81f0c6063,pod-044-2-mounting-docker-direct,HIGH,HIGH,4,other
366,kics,b7652612-de4e-4466-a0bf-1cd81f0c6063,pod-042-1-volume-with-read-only-hostp,HIGH,HIGH,4,other
367,kics,b7652612-de4e-4466-a0bf-1cd81f0c6063,pod-042-3-volume-with-writeable-hostpath-by-defa,HIGH,HIGH,4,other
368,kics,b7652612-de4e-4466-a0bf-1cd81f0c6063,pod-043-1-mount-azure-cloud-credenti,HIGH,HIGH,4,other
369,kics,b7652612-de4e-4466-a0bf-1cd81f0c6063,pod-042-2-volume-with-writeable-hostp,HIGH,HIGH,4,other
370,kics,b7652612-de4e-4466-a0bf-1cd81f0c6063,pod-042-2-volume-with-writeable-hostp,HIGH,HIGH,4,other
371,kics,b7bca5c4-1dab-4c2c-8cbe-3050b9d59b14,rbac-002-4-read-access-to-secr,MEDIUM,MEDIUM,3,rbac-permissions
372,kics,b7bca5c4-1dab-4c2c-8cbe-3050b9d59b14,rbac-002-3-read-access-to-secr,MEDIUM,MEDIUM,3,rbac-permissions
373,kics,b7bca5c4-1dab-4c2c-8cbe-3050b9d59b14,rbac-012-3-role-info-disclos,MEDIUM,MEDIUM,3,rbac-permissions
374,kics,b7bca5c4-1dab-4c2c-8cbe-3050b9d59b14,rbac-002-6-read-access-to-secr,MEDIUM,MEDIUM,3,rbac-permissions
375,kics,b7bca5c4-1dab-4c2c-8cbe-3050b9d59b14,rbac-012-5-cluster-role-info-disclos,MEDIUM,MEDIUM,3,rbac-permissions
376,kics,b7bca5c4-1dab-4c2c-8cbe-3050b9d59b14,rbac-012-1-role-info-disclos,MEDIUM,MEDIUM,3,rbac-permissions
377,kics,b7bca5c4-1dab-4c2c-8cbe-3050b9d59b14,rbac-002-1-read-access-to-secr,MEDIUM,MEDIUM,3,rbac-permissions
378,kics,b7bca5c4-1dab-4c2c-8cbe-3050b9d59b14,rbac-002-2-read-access-to-secr,MEDIUM,MEDIUM,3,rbac-permissions
379,kics,b7bca5c4-1dab-4c2c-8cbe-3050b9d59b14,rbac-012-4-cluster-role-info-disclos,MEDIUM,MEDIUM,3,rbac-permissions
380,kics,b7bca5c4-1dab-4c2c-8cbe-3050b9d59b14,rbac-012-2-role-info-disclos,MEDIUM,MEDIUM,3,rbac-permissions
381,kics,b7bca5c4-1dab-4c2c-8cbe-3050b9d59b14,rbac-002-5-read-access-to-secr,MEDIUM,MEDIUM,3,rbac-permissions
382,kics,b7bca5c4-1dab-4c2c-8cbe-3050b9d59b14,rbac-012-6-cluster-role-info-disclos,MEDIUM,MEDIUM,3,rbac-permissions
383,kics,baee238e-1921-4801-9c3f-79ae1d7b2cbc,cm-001-sensitive-key-referenced-in-config,HIGH,HIGH,4,secret-exposure
384,kics,c589f42c-7924-4871-aee2-1cede9bc7cbc,rbac-006-2-cluster-role-exec-into-p,MEDIUM,MEDIUM,3,rbac-permissions
385,kics,c589f42c-7924-4871-aee2-1cede9bc7cbc,rbac-006-1-role-exec-into-p,MEDIUM,MEDIUM,3,rbac-permissions
386,kics,ca469dd4-c736-448f-8ac1-30a642705e0a,res-003-1-default-cpu-requests-from-namesp,LOW,LOW,2,resource-limits
387,kics,ca469dd4-c736-448f-8ac1-30a642705e0a,res-003-2-no-cpu-reque,LOW,LOW,2,resource-limits
388,kics,cd290efd-6c82-4e9d-a698-be12ae31d536,pod-009-2-has-hostipc-,MEDIUM,MEDIUM,3,host-access
389,kics,cf34805e-3872-4c08-bf92-6ff7bb0cfadb,pod-017-4-use-root-user-in-,MEDIUM,MEDIUM,3,root-user
390,kics,cf34805e-3872-4c08-bf92-6ff7bb0cfadb,pod-017-1-default-to-root-u,MEDIUM,MEDIUM,3,root-user
391,kics,cf34805e-3872-4c08-bf92-6ff7bb0cfadb,pod-017-7-use-root-user-on-contai,MEDIUM,MEDIUM,3,root-user
392,kics,cf34805e-3872-4c08-bf92-6ff7bb0cfadb,pod-017-9-set-runasnonroot-not-correctly-on-contai,MEDIUM,MEDIUM,3,root-user
393,kics,d45330fd-f58d-45fb-a682-6481477a0f84,rbac-005-1-role-attaches-to-p,MEDIUM,MEDIUM,3,rbac-permissions
394,kics,d45330fd-f58d-45fb-a682-6481477a0f84,rbac-005-2-cluster-role-attaches-to-p,MEDIUM,MEDIUM,3,rbac-permissions
395,kics,dbbc6705-d541-43b0-b166-dd4be8208b54,pod-036-keep-default-capabilit,MEDIUM,MEDIUM,3,other
396,kics,dd29336b-fe57-445b-a26e-e6aa867ae609,pod-032-2-privileged-contai,HIGH,HIGH,4,privileged-containers
397,kics,e84eaf4d-2f45-47b2-abe8-e581b06deb66,cm-001-sensitive-key-referenced-in-config,INFO,INFO,1,secret-exposure
398,kics,f377b83e-bd07-4f48-a591-60c82b14a78b,pod-022-1-linux-is-not-harde,MEDIUM,MEDIUM,3,other
399,kube-bench,1.1.1,,HIGH,HIGH,4,unknown
400,kube-bench,1.1.10,,MEDIUM,MEDIUM,3,unknown
401,kube-bench,1.1.11,,HIGH,HIGH,4,unknown
402,kube-bench,1.1.12,,HIGH,HIGH,4,unknown
403,kube-bench,1.1.13,,HIGH,HIGH,4,unknown
404,kube-bench,1.1.14,,HIGH,HIGH,4,unknown
405,kube-bench,1.1.15,,HIGH,HIGH,4,unknown
406,kube-bench,1.1.16,,HIGH,HIGH,4,unknown
407,kube-bench,1.1.17,,HIGH,HIGH,4,unknown
408,kube-bench,1.1.18,,HIGH,HIGH,4,unknown
409,kube-bench,1.1.19,,HIGH,HIGH,4,unknown
410,kube-bench,1.1.2,,HIGH,HIGH,4,unknown
411,kube-bench,1.1.20,,MEDIUM,MEDIUM,3,unknown
